job_titles,experience_levels,similarity_scores,processing_times,missing_skills_counts
Software Engineer,senior_developer,0.49109545,0.2541680335998535,81
Software Engineer,senior_developer,0.3048752,0.26602911949157715,259
DevOps Engineer,senior_developer,0.5086696,0.26656532287597656,100
Software Engineer,senior_developer,0.52889585,0.25408220291137695,114
DevOps Engineer,senior_developer,0.561502,0.2762589454650879,110
DevOps Engineer,senior_developer,0.4614408,0.5546908378601074,61
Software Engineer,senior_developer,0.5035018,0.35161805152893066,48
Software Engineer,senior_developer,0.4516133,0.28484368324279785,31
Full Stack Developer,senior_developer,0.3632667,0.4594540596008301,3
Software Engineer,senior_developer,0.2969232,0.5785839557647705,128
Software Engineer,senior_developer,0.4117884,0.48160672187805176,102
Full Stack Developer,senior_developer,0.5081402,0.26439690589904785,1
Software Engineer,senior_developer,0.43014458,0.29602885246276855,64
Full Stack Developer,senior_developer,0.42646623,0.33413004875183105,8
DevOps Engineer,senior_developer,0.53607476,0.19985222816467285,80
Software Engineer,senior_developer,0.46780652,0.20682907104492188,171
DevOps Engineer,senior_developer,0.61446846,0.1955420970916748,27
DevOps Engineer,senior_developer,0.55289656,0.09745192527770996,12
Full Stack Developer,senior_developer,0.51939356,0.17432808876037598,1
DevOps Engineer,senior_developer,0.41381243,0.11834406852722168,2
DevOps Engineer,senior_developer,0.41436088,0.2877349853515625,261
Full Stack Developer,senior_developer,0.50951374,0.1411428451538086,4
Full Stack Developer,senior_developer,0.40574256,0.24464797973632812,2
DevOps Engineer,senior_developer,0.4841048,0.2507152557373047,145
DevOps Engineer,senior_developer,0.64910465,0.20724010467529297,147
Software Engineer,senior_developer,0.4719159,0.20379114151000977,141
Software Engineer,senior_developer,0.2987782,0.21970772743225098,174
Software Engineer,senior_developer,0.54428864,0.1997213363647461,110
Software Engineer,senior_developer,0.43250066,0.21579504013061523,115
Full Stack Developer,senior_developer,0.3719587,0.2201240062713623,9
DevOps Engineer,senior_developer,0.5963408,0.1915912628173828,39
DevOps Engineer,senior_developer,0.49865472,0.19351983070373535,57
Software Engineer,senior_developer,0.40349445,0.20129108428955078,87
Software Engineer,senior_developer,0.60170996,0.20192933082580566,152
Software Engineer,senior_developer,0.4687723,0.2091529369354248,168
Full Stack Developer,senior_developer,0.38613066,0.22412610054016113,4
DevOps Engineer,senior_developer,0.62103045,0.2082369327545166,53
Full Stack Developer,senior_developer,0.48057234,0.30295705795288086,1
Software Engineer,senior_developer,0.36516637,0.32231593132019043,95
Software Engineer,senior_developer,0.4172417,0.305225133895874,79
DevOps Engineer,senior_developer,0.45703328,0.3041870594024658,133
DevOps Engineer,senior_developer,0.4633718,0.1746501922607422,20
Full Stack Developer,senior_developer,0.61572206,0.13389325141906738,3
Software Engineer,senior_developer,0.5629228,0.2950458526611328,48
Full Stack Developer,senior_developer,0.46178293,0.30982398986816406,7
Full Stack Developer,senior_developer,0.43609378,0.30802297592163086,3
DevOps Engineer,senior_developer,0.525522,0.3023719787597656,101
Full Stack Developer,senior_developer,0.46815795,0.31804704666137695,6
Full Stack Developer,senior_developer,0.51390266,0.15894603729248047,5
